company_id,name,rank,karma,market_cap,sector,industry,symbol,category,exchange,share_value,ipo_year,quote_url
"2626","Noah Holdings Ltd.","1","0.9","606299997","Finance","Investment Managers","NOAH","Public","NYSE","11","2010","http://www.nasdaq.com/symbol/noah"
"2627","Endocyte, Inc.","1","0.9","606138580","Health Care","Major Pharmaceuticals","ECYT","Public","NASDAQ","17","0000","http://www.nasdaq.com/symbol/ecyt"
"2628","Leap Wireless International, Inc.","1","0.9","605491318","Public Utilities","Telecommunications Equipment","LEAP","Public","NASDAQ","8","1985","http://www.nasdaq.com/symbol/leap"
"2629","American Greetings Corporation","1","0.9","605479993","Consumer Services","Consumer: Greeting Cards","AM","Public","NYSE","19","0000","http://www.nasdaq.com/symbol/am"
"2630","Lyon William Homes","1","0.9","605233711","Capital Goods","Homebuilding","WLH","Public","NYSE","22","0000","http://www.nasdaq.com/symbol/wlh"
"2631","Cadence Pharmaceuticals, Inc.","1","0.9","604901731","Health Care","Major Pharmaceuticals","CADX","Public","NASDAQ","7","1985","http://www.nasdaq.com/symbol/cadx"
"2632","Haynes International, Inc.","1","0.9","604297008","Capital Goods","Steel/Iron Ore","HAYN","Public","NASDAQ","49","2007","http://www.nasdaq.com/symbol/hayn"
"2633","Urstadt Biddle Properties Inc.","1","0.9","603734110","Consumer Services","Real Estate Investment Trusts","UBP","Public","NYSE","19","0000","http://www.nasdaq.com/symbol/ubp"
"2634","Dime Community Bancshares, Inc.","1","0.9","603551293","Finance","Savings Institutions","DCOM","Public","NASDAQ","17","0000","http://www.nasdaq.com/symbol/dcom"
"2635","Federal Signal Corporation","1","0.9","603126341","Capital Goods","Auto Manufacturing","FSS","Public","NYSE","10","0000","http://www.nasdaq.com/symbol/fss"
"2636","Golub Capital BDC, Inc.","1","0.9","602855584","n/a","n/a","GBDC","Public","NASDAQ","18","2010","http://www.nasdaq.com/symbol/gbdc"
"2637","Astronics Corporation","1","0.9","602675737","Capital Goods","Military/Government/Technical","ATRO","Public","NASDAQ","42","1972","http://www.nasdaq.com/symbol/atro"
"2638","Harte-Hanks, Inc.","1","0.9","602539351","Technology","Advertising","HHS","Public","NYSE","10","1993","http://www.nasdaq.com/symbol/hhs"
"2639","Array BioPharma Inc.","1","0.9","601697521","Health Care","Major Pharmaceuticals","ARRY","Public","NASDAQ","5","2000","http://www.nasdaq.com/symbol/arry"
"2640","Novagold Resources Inc.","1","0.9","601632344","Basic Industries","Precious Metals","NG","Public","AMEX","2","0000","http://www.nasdaq.com/symbol/ng"
"2641","Wells Fargo Advantage Multi-Sector Income Fund","1","0.9","600545400","n/a","n/a","ERC","Public","AMEX","14","2003","http://www.nasdaq.com/symbol/erc"
"2642","MiMedx Group, Inc","1","0.9","600515454","Health Care","Medical/Dental Instruments","MDXG","Public","NASDAQ","6","0000","http://www.nasdaq.com/symbol/mdxg"
"2643","ChemoCentryx, Inc.","1","0.9","600495961","Health Care","Major Pharmaceuticals","CCXI","Public","NASDAQ","14","0000","http://www.nasdaq.com/symbol/ccxi"
"2644","Arkansas Best Corporation","1","0.9","600326772","Transportation","Trucking Freight/Courier Services","ABFS","Public","NASDAQ","23","1992","http://www.nasdaq.com/symbol/abfs"
"2645","Eaton Vance Senior Floating-Rate Fund","1","0.9","600067419","n/a","n/a","EFR","Public","NYSE","16","2003","http://www.nasdaq.com/symbol/efr"
"2646","FXCM Inc.","1","0.9","599013014","Finance","Investment Bankers/Brokers/Service","FXCM","Public","NYSE","16","2010","http://www.nasdaq.com/symbol/fxcm"
"2647","Prudential Short Duration High Yield Fund, Inc.","1","0.9","598782863","n/a","n/a","ISD","Public","NYSE","18","0000","http://www.nasdaq.com/symbol/isd"
"2648","Intermec, Inc.","1","0.9","598750911","Technology","Computer peripheral equipment","IN","Public","NYSE","10","1999","http://www.nasdaq.com/symbol/in"
"2649","DFC Global Corp","1","0.9","598047329","Finance","Investment Bankers/Brokers/Service","DLLR","Public","NASDAQ","15","2005","http://www.nasdaq.com/symbol/dllr"
"2650","Community Trust Bancorp, Inc.","1","0.9","597794684","Finance","Major Banks","CTBI","Public","NASDAQ","38","0000","http://www.nasdaq.com/symbol/ctbi"
"2651","Builders FirstSource, Inc.","1","0.9","595095014","Consumer Services","RETAIL: Building Materials","BLDR","Public","NASDAQ","6","2005","http://www.nasdaq.com/symbol/bldr"
"2652","Biglari Holdings Inc.","1","0.9","594747526","Consumer Services","Restaurants","BH","Public","NYSE","415","0000","http://www.nasdaq.com/symbol/bh"
"2653","Contango Oil & Gas Company","1","0.9","594122623","Energy","Oil & Gas Production","MCF","Public","AMEX","39","1990","http://www.nasdaq.com/symbol/mcf"
"2654","Comfort Systems USA, Inc.","1","0.9","593680096","Capital Goods","Engineering & Construction","FIX","Public","NYSE","16","1997","http://www.nasdaq.com/symbol/fix"
"2655","Blount International, Inc.","1","0.9","591126916","Capital Goods","Industrial Machinery/Components","BLT","Public","NYSE","12","0000","http://www.nasdaq.com/symbol/blt"
"2656","Wausau Paper Corp.","1","0.9","590870608","Basic Industries","Paper","WPP","Public","NYSE","12","0000","http://www.nasdaq.com/symbol/wpp"
"2657","Apollo Commercial Real Estate Finance","1","0.9","589717756","Consumer Services","Real Estate Investment Trusts","ARI","Public","NYSE","16","1996","http://www.nasdaq.com/symbol/ari"
"2658","Vantage Drilling Company","1","0.9","589019387","Energy","Oil & Gas Production","VTG","Public","AMEX","2","0000","http://www.nasdaq.com/symbol/vtg"
"2659","BlackRock Municipal Income Trust","1","0.9","589013515","n/a","n/a","BFK","Public","NYSE","13","0000","http://www.nasdaq.com/symbol/bfk"
"2660","The Bancorp, Inc.","1","0.9","588377441","Finance","Major Banks","TBBK","Public","NASDAQ","16","2004","http://www.nasdaq.com/symbol/tbbk"
"2661","Raptor Pharmaceutical Corp.","1","0.9","587979966","Health Care","Major Pharmaceuticals","RPTP","Public","NASDAQ","10","0000","http://www.nasdaq.com/symbol/rptp"
"2662","Sagent Pharmaceuticals, Inc.","1","0.9","587313773","Health Care","Major Pharmaceuticals","SGNT","Public","NASDAQ","21","1999","http://www.nasdaq.com/symbol/sgnt"
"2663","Rally Software Development Corp.","1","0.9","587095101","Technology","Computer Software: Prepackaged Software","RALY","Public","NYSE","24","0000","http://www.nasdaq.com/symbol/raly"
"2664","Sandy Spring Bancorp, Inc.","1","0.9","586357873","Finance","Major Banks","SASR","Public","NASDAQ","23","0000","http://www.nasdaq.com/symbol/sasr"
"2665","Nevsun Resources Ltd","1","0.9","585082976","Basic Industries","Precious Metals","NSU","Public","AMEX","3","0000","http://www.nasdaq.com/symbol/nsu"
"2666","E-House (China) Holdings Limited","1","0.9","583774737","Finance","Real Estate","EJ","Public","NYSE","4","2007","http://www.nasdaq.com/symbol/ej"
"2667","Coca-Cola Bottling Co. Consolidated","1","0.9","582035734","Consumer Non-Durables","Beverages (Production/Distribution)","COKE","Public","NASDAQ","63","1972","http://www.nasdaq.com/symbol/coke"
"2668","Lattice Semiconductor Corporation","1","0.9","581661066","Technology","Semiconductors","LSCC","Public","NASDAQ","5","0000","http://www.nasdaq.com/symbol/lscc"
"2669","Orexigen Therapeutics, Inc.","1","0.9","581102666","Health Care","Major Pharmaceuticals","OREX","Public","NASDAQ","6","1994","http://www.nasdaq.com/symbol/orex"
"2670","Emergent Biosolutions, Inc.","1","0.9","580831356","Health Care","Major Pharmaceuticals","EBS","Public","NYSE","16","2006","http://www.nasdaq.com/symbol/ebs"
"2671","Clayton Williams Energy, Inc.","1","0.9","580491658","Energy","Oil & Gas Production","CWEI","Public","NASDAQ","48","1993","http://www.nasdaq.com/symbol/cwei"
"2672","Yingli Green Energy Holding Company Limited","1","0.9","579364574","Technology","Semiconductors","YGE","Public","NYSE","4","2007","http://www.nasdaq.com/symbol/yge"
"2673","Chiquita Brands International, Inc.","1","0.9","578448700","Consumer Non-Durables","Farming/Seeds/Milling","CQB","Public","NYSE","12","0000","http://www.nasdaq.com/symbol/cqb"
"2674","Piper Jaffray Companies","1","0.9","578013321","Finance","Investment Bankers/Brokers/Service","PJC","Public","NYSE","33","0000","http://www.nasdaq.com/symbol/pjc"
"2675","Ferro Corporation","1","0.9","577411128","Basic Industries","Paints/Coatings","FOE","Public","NYSE","7","0000","http://www.nasdaq.com/symbol/foe"
"2676","Newport Corporation","1","0.9","577218453","Capital Goods","Medical Specialities","NEWP","Public","NASDAQ","15","0000","http://www.nasdaq.com/symbol/newp"
"2677","Greenbrier Companies, Inc. (The)","1","0.9","576830281","Capital Goods","Railroads","GBX","Public","NYSE","21","1994","http://www.nasdaq.com/symbol/gbx"
"2678","PIMCO Income Strategy Fund II","1","0.9","576765241","n/a","n/a","PFN","Public","NYSE","10","2004","http://www.nasdaq.com/symbol/pfn"
"2679","American Woodmark Corporation","1","0.9","576660655","Basic Industries","Forest Products","AMWD","Public","NASDAQ","39","1986","http://www.nasdaq.com/symbol/amwd"
"2680","Premiere Global Services, Inc.","1","0.9","575401568","Miscellaneous","Business Services","PGI","Public","NYSE","12","1996","http://www.nasdaq.com/symbol/pgi"
"2681","Pactera Technology International Ltd","1","0.9","575349984","Technology","EDP Services","PACT      ","Public","NASDAQ","7","0000","http://www.nasdaq.com/symbol/pact          "
"2682","SciQuest, Inc.","1","0.9","575031001","Technology","Computer Software: Prepackaged Software","SQI","Public","NASDAQ","25","2010","http://www.nasdaq.com/symbol/sqi"
"2683","Roma Financial Corporation","1","0.9","574929120","Finance","Savings Institutions","ROMA","Public","NASDAQ","19","0000","http://www.nasdaq.com/symbol/roma"
"2684","Demand Media Inc.","1","0.9","573876890","Technology","EDP Services","DMD","Public","NYSE","7","1980","http://www.nasdaq.com/symbol/dmd"
"2685","Tangoe, Inc.","1","0.9","572355695","Technology","Computer Software: Prepackaged Software","TNGO","Public","NASDAQ","15","0000","http://www.nasdaq.com/symbol/tngo"
"2686","Nuveen Municipal Market Opportunity Fund, Inc.","1","0.9","572049216","n/a","n/a","NMO","Public","NYSE","12","1990","http://www.nasdaq.com/symbol/nmo"
"2687","Ruby Tuesday, Inc.","1","0.9","571616693","Consumer Services","Restaurants","RT","Public","NYSE","9","1996","http://www.nasdaq.com/symbol/rt"
"2688","Denison Mine Corp","1","0.9","571290041","Basic Industries","Precious Metals","DNN","Public","AMEX","1","0000","http://www.nasdaq.com/symbol/dnn"
"2689","Ellington Financial LLC","1","0.9","571262007","Finance","Real Estate","EFC","Public","NYSE","22","2010","http://www.nasdaq.com/symbol/efc"
"2690","Computer Programs and Systems, Inc.","1","0.9","571066395","Technology","EDP Services","CPSI","Public","NASDAQ","52","2002","http://www.nasdaq.com/symbol/cpsi"
"2691","Sibanye Gold Limited","1","0.9","571026322","Basic Industries","Precious Metals","SBGL","Public","NYSE","3","0000","http://www.nasdaq.com/symbol/sbgl"
"2692","Basic Energy Services, Inc.","1","0.9","570444794","Energy","Oilfield Services/Equipment","BAS","Public","NYSE","14","2005","http://www.nasdaq.com/symbol/bas"
"2693","Sandstorm Gold Ltd","1","0.9","569978107","Basic Industries","Precious Metals","SAND      ","Public","AMEX","6","0000","http://www.nasdaq.com/symbol/sand          "
"2694","Entravision Communications Corporation","1","0.9","568669416","Consumer Services","Broadcasting","EVC","Public","NYSE","7","2000","http://www.nasdaq.com/symbol/evc"
"2695","Cass Information Systems, Inc","1","0.9","568408922","Miscellaneous","Business Services","CASS","Public","NASDAQ","49","0000","http://www.nasdaq.com/symbol/cass"
"2696","Antares Pharma, Inc.","1","0.9","567789359","Health Care","Medical/Dental Instruments","ATRS","Public","NASDAQ","5","2002","http://www.nasdaq.com/symbol/atrs"
"2697","Dice Holdings, Inc.","1","0.9","567583337","Miscellaneous","Business Services","DHX","Public","NYSE","9","2007","http://www.nasdaq.com/symbol/dhx"
"2698","Neenah Paper, Inc.","1","0.9","567449800","Basic Industries","Paper","NP","Public","NYSE","36","0000","http://www.nasdaq.com/symbol/np"
"2699","Marten Transport, Ltd.","1","0.9","567401494","Transportation","Trucking Freight/Courier Services","MRTN","Public","NASDAQ","17","1986","http://www.nasdaq.com/symbol/mrtn"
"2700","Blackrock Capital and Income Strategies Fund Inc","1","0.9","566077562","n/a","n/a","CII","Public","NYSE","13","2004","http://www.nasdaq.com/symbol/cii"
"2701","American Residential Properties, Inc.","1","0.9","565397483","Consumer Services","Real Estate Investment Trusts","ARPI","Public","NYSE","18","0000","http://www.nasdaq.com/symbol/arpi"
"2702","Southcross Energy Partners, L.P.","1","0.9","565389154","Public Utilities","Natural Gas Distribution","SXE","Public","NYSE","23","2006","http://www.nasdaq.com/symbol/sxe"
"2703","Hanmi Financial Corporation","1","0.9","565062051","Finance","Major Banks","HAFC","Public","NASDAQ","18","0000","http://www.nasdaq.com/symbol/hafc"
"2704","Global Eagle Entertainment Inc.","1","0.9","564881746","Consumer Services","Telecommunications Equipment","ENT","Public","NASDAQ","10","1998","http://www.nasdaq.com/symbol/ent"
"2705","John Hancock Preferred Income Fund III","1","0.9","564379813","n/a","n/a","HPS","Public","NYSE","18","1995","http://www.nasdaq.com/symbol/hps"
"2706","Modine Manufacturing Company","1","0.9","563930403","Capital Goods","Auto Parts:O.E.M.","MOD","Public","NYSE","12","0000","http://www.nasdaq.com/symbol/mod"
"2707","Republic Airways Holdings, Inc.","1","0.9","563493609","Transportation","Air Freight/Delivery Services","RJET","Public","NASDAQ","11","2004","http://www.nasdaq.com/symbol/rjet"
"2708","Allied Nevada Gold Corp.","1","0.9","563087431","Basic Industries","Precious Metals","ANV","Public","AMEX","5","0000","http://www.nasdaq.com/symbol/anv"
"2709","Nuveen Municipal Advantage Fund, Inc.","1","0.9","562822615","n/a","n/a","NMA","Public","NYSE","13","1989","http://www.nasdaq.com/symbol/nma"
"2710","M/I Homes, Inc.","1","0.9","559607520","Capital Goods","Homebuilding","MHO","Public","NYSE","23","1993","http://www.nasdaq.com/symbol/mho"
"2711","CalAmp Corp.","1","0.9","559232272","Technology","Radio And Television Broadcasting And Communications Equipme","CAMP","Public","NASDAQ","16","1983","http://www.nasdaq.com/symbol/camp"
"2712","Navios Maritime Holdings Inc.","1","0.9","558841103","Transportation","Marine Transportation","NM","Public","NYSE","5","1986","http://www.nasdaq.com/symbol/nm"
"2713","Investment Technology Group, Inc.","1","0.9","558570222","Finance","Investment Bankers/Brokers/Service","ITG","Public","NYSE","15","1985","http://www.nasdaq.com/symbol/itg"
"2714","Viad Corp","1","0.9","558317971","Miscellaneous","Business Services","VVI","Public","NYSE","27","0000","http://www.nasdaq.com/symbol/vvi"
"2715","Kite Realty Group Trust","1","0.9","558171508","Consumer Services","Real Estate Investment Trusts","KRG","Public","NYSE","6","2004","http://www.nasdaq.com/symbol/krg"
"2716","InnerWorkings, Inc.","1","0.9","557517048","Consumer Durables","Containers/Packaging","INWK","Public","NASDAQ","11","2006","http://www.nasdaq.com/symbol/inwk"
"2717","Blackrock MuniHoldings California Quality Fund,  Inc.","1","0.9","557340146","n/a","n/a","MUC","Public","NYSE","14","1998","http://www.nasdaq.com/symbol/muc"
"2718","First Trust Energy Income and Growth Fund","1","0.9","556565246","n/a","n/a","FEN","Public","AMEX","34","2004","http://www.nasdaq.com/symbol/fen"
"2719","Eaton Vance Enhanced Equity Income Fund II","1","0.9","556452033","n/a","n/a","EOS","Public","NYSE","12","2005","http://www.nasdaq.com/symbol/eos"
"2720","Healthways, Inc.","1","0.9","555710578","Health Care","Hospital/Nursing Management","HWAY","Public","NASDAQ","16","0000","http://www.nasdaq.com/symbol/hway"
"2721","PDF Solutions, Inc.","1","0.9","552885457","Technology","EDP Services","PDFS","Public","NASDAQ","19","2001","http://www.nasdaq.com/symbol/pdfs"
"2722","Swift Energy Company","1","0.9","552815252","Energy","Oil & Gas Production","SFY","Public","NYSE","13","1981","http://www.nasdaq.com/symbol/sfy"
"2723","Kforce, Inc.","1","0.9","552156574","Technology","Professional Services","KFRC","Public","NASDAQ","16","1995","http://www.nasdaq.com/symbol/kfrc"
"2724","Model N, Inc.","1","0.9","551841753","Technology","Computer Software: Programming, Data Processing","MODN","Public","NYSE","24","0000","http://www.nasdaq.com/symbol/modn"
"2725","Universal Health Realty Income Trust","1","0.9","551647254","Consumer Services","Real Estate Investment Trusts","UHT","Public","NYSE","43","0000","http://www.nasdaq.com/symbol/uht"
"2726","Horsehead Holding Corp.","1","0.9","551305350","Capital Goods","Metal Fabrications","ZINC","Public","NASDAQ","13","2007","http://www.nasdaq.com/symbol/zinc"
"2727","Capital Southwest Corporation","1","0.9","550293789","n/a","n/a","CSWC","Public","NASDAQ","144","0000","http://www.nasdaq.com/symbol/cswc"
"2728","StoneMor Partners L.P.","1","0.9","549613459","Consumer Services","Other Consumer Services","STON","Public","NYSE","26","1994","http://www.nasdaq.com/symbol/ston"
"2729","Strayer Education, Inc.","1","0.9","548759863","Consumer Services","Other Consumer Services","STRA","Public","NASDAQ","51","1996","http://www.nasdaq.com/symbol/stra"
"2730","Wi-Lan Inc","1","0.9","548465292","Miscellaneous","Multi-Sector Companies","WILN","Public","NASDAQ","5","0000","http://www.nasdaq.com/symbol/wiln"
"2731","Flushing Financial Corporation","1","0.9","547940953","Finance","Major Banks","FFIC","Public","NASDAQ","18","0000","http://www.nasdaq.com/symbol/ffic"
"2732","Park Electrochemical Corporation","1","0.9","546769125","Technology","Electrical Products","PKE","Public","NYSE","26","0000","http://www.nasdaq.com/symbol/pke"
"2733","Source Capital, Inc.","1","0.9","546578406","n/a","n/a","SOR","Public","NYSE","63","0000","http://www.nasdaq.com/symbol/sor"
"2734","AllianzGI Convertible & Income Fund II","1","0.9","546370820","n/a","n/a","NCZ","Public","NYSE","9","2003","http://www.nasdaq.com/symbol/ncz"
"2735","Wilshire Bancorp, Inc.","1","0.9","546134683","Finance","Major Banks","WIBC","Public","NASDAQ","8","0000","http://www.nasdaq.com/symbol/wibc"
"2736","Myers Industries, Inc.","1","0.9","545471334","Consumer Non-Durables","Plastic Products","MYE","Public","NYSE","16","1971","http://www.nasdaq.com/symbol/mye"
"2737","PHI, Inc.","1","0.9","545399477","Transportation","Transportation Services","PHIIK","Public","NASDAQ","36","0000","http://www.nasdaq.com/symbol/phiik"
"2738","MAKO Surgical Corp.","1","0.9","545009890","Health Care","Industrial Specialties","MAKO","Public","NASDAQ","12","2008","http://www.nasdaq.com/symbol/mako"
"2739","Orthofix International N.V.","1","0.9","544692232","Health Care","Medical/Dental Instruments","OFIX","Public","NASDAQ","28","1992","http://www.nasdaq.com/symbol/ofix"
"2740","Donegal Group, Inc.","1","0.9","543561089","Finance","Property-Casualty Insurers","DGICB","Public","NASDAQ","21","1986","http://www.nasdaq.com/symbol/dgicb"
"2741","Western Asset Emerging Markets Debt Fund Inc","1","0.9","543491215","n/a","n/a","ESD","Public","NYSE","18","2003","http://www.nasdaq.com/symbol/esd"
"2742","Invesco California Value Municipal Income Trust","1","0.9","543176053","n/a","n/a","VCV","Public","NYSE","11","0000","http://www.nasdaq.com/symbol/vcv"
"2743","New Mountain Finance Corporation","1","0.9","543073803","n/a","n/a","NMFC","Public","NYSE","15","0000","http://www.nasdaq.com/symbol/nmfc"
"2744","TrustCo Bank Corp NY","1","0.9","541671580","Finance","Major Banks","TRST","Public","NASDAQ","6","0000","http://www.nasdaq.com/symbol/trst"
"2745","PHI, Inc.","1","0.9","541577260","Transportation","Transportation Services","PHII","Public","NASDAQ","35","1996","http://www.nasdaq.com/symbol/phii"
"2746","Dynex Capital, Inc.","1","0.9","539511605","Consumer Services","Real Estate Investment Trusts","DX","Public","NYSE","10","0000","http://www.nasdaq.com/symbol/dx"
"2747","BlackRock Resources","1","0.9","539342090","n/a","n/a","BCX","Public","NYSE","12","0000","http://www.nasdaq.com/symbol/bcx"
"2748","ChipMOS TECHNOLOGIES (Bermuda) LTD.","1","0.9","539114289","Technology","Semiconductors","IMOS","Public","NASDAQ","19","0000","http://www.nasdaq.com/symbol/imos"
"2749","Discovery Communications, Inc.","1","0.9","538089464","Consumer Services","Television Services","DISCB","Public","NASDAQ","82","0000","http://www.nasdaq.com/symbol/discb"
"2750","Nordic American Tankers Limited","1","0.9","537551363","Consumer Services","Marine Transportation","NAT","Public","NYSE","8","0000","http://www.nasdaq.com/symbol/nat"
"2751","Exar Corporation","1","0.9","537421791","Technology","Semiconductors","EXAR","Public","NASDAQ","11","1985","http://www.nasdaq.com/symbol/exar"
"2752","LivePerson, Inc.","1","0.9","537014429","Technology","Computer Software: Prepackaged Software","LPSN","Public","NASDAQ","10","2000","http://www.nasdaq.com/symbol/lpsn"
"2753","Capella Education Company","1","0.9","536982624","Consumer Services","Other Consumer Services","CPLA","Public","NASDAQ","43","2006","http://www.nasdaq.com/symbol/cpla"
"2754","Chesapeake Utilities Corporation","1","0.9","536530225","Public Utilities","Oil & Gas Production","CPK","Public","NYSE","56","0000","http://www.nasdaq.com/symbol/cpk"
"2755","SunOpta, Inc.","1","0.9","536487859","Consumer Services","Farming/Seeds/Milling","STKL","Public","NASDAQ","8","1981","http://www.nasdaq.com/symbol/stkl"
"2756","Western Asset Managed Municipals Fund, Inc.","1","0.9","536470706","n/a","n/a","MMU","Public","NYSE","13","1992","http://www.nasdaq.com/symbol/mmu"
"2757","Denny's Corporation","1","0.9","535959430","Consumer Services","Restaurants","DENN","Public","NASDAQ","6","0000","http://www.nasdaq.com/symbol/denn"
"2758","Blackrock Muni Intermediate Duration Fund Inc","1","0.9","535799835","n/a","n/a","MUI","Public","NYSE","14","1997","http://www.nasdaq.com/symbol/mui"
"2759","Union First Market Bankshares Corporation","1","0.9","535426251","Finance","Major Banks","UBSH","Public","NASDAQ","22","0000","http://www.nasdaq.com/symbol/ubsh"
"2760","Orbotech Ltd.","1","0.9","535170013","Capital Goods","Industrial Machinery/Components","ORBK","Public","NASDAQ","12","0000","http://www.nasdaq.com/symbol/orbk"
"2761","Nuveen Preferred and Income Term Fund","1","0.9","534933541","n/a","n/a","JPI","Public","NYSE","24","0000","http://www.nasdaq.com/symbol/jpi"
"2762","First Merchants Corporation","1","0.9","534473551","Finance","Major Banks","FRME","Public","NASDAQ","19","0000","http://www.nasdaq.com/symbol/frme"
"2763","Performant Financial Corporation","1","0.9","534250763","Consumer Services","Other Consumer Services","PFMT","Public","NASDAQ","11","0000","http://www.nasdaq.com/symbol/pfmt"
"2764","Qualys, Inc.","1","0.9","534001081","Technology","Computer Software: Prepackaged Software","QLYS","Public","NASDAQ","17","0000","http://www.nasdaq.com/symbol/qlys"
"2765","E-Commerce China Dangdang Inc.","1","0.9","533930215","Consumer Services","Other Specialty Stores","DANG","Public","NYSE","7","2010","http://www.nasdaq.com/symbol/dang"
"2766","Forest Oil Corporation","1","0.9","533239040","Energy","Oil & Gas Production","FST","Public","NYSE","4","1987","http://www.nasdaq.com/symbol/fst"
"2767","SJW Corporation","1","0.9","532984893","Public Utilities","Water Supply","SJW","Public","NYSE","26","0000","http://www.nasdaq.com/symbol/sjw"
"2768","Tesco Corporation","1","0.9","532431900","Energy","Metal Fabrications","TESO","Public","NASDAQ","14","0000","http://www.nasdaq.com/symbol/teso"
"2769","The Active Network, Inc.","1","0.9","531084594","Technology","Computer Software: Prepackaged Software","ACTV","Public","NYSE","9","0000","http://www.nasdaq.com/symbol/actv"
"2770","Multi-Color Corporation","1","0.9","529274779","Miscellaneous","Publishing","LABL","Public","NASDAQ","33","1987","http://www.nasdaq.com/symbol/labl"
"2771","Nuveen California AMT-Free Municipal Income Fund","1","0.9","527231389","n/a","n/a","NKX","Public","AMEX","13","2002","http://www.nasdaq.com/symbol/nkx"
"2772","Trina Solar Limited","1","0.9","526666242","Technology","Semiconductors","TSL","Public","NYSE","7","2006","http://www.nasdaq.com/symbol/tsl"
"2773","Kythera Biopharmaceuticals, Inc.","1","0.9","525801390","Health Care","Major Pharmaceuticals","KYTH","Public","NASDAQ","29","0000","http://www.nasdaq.com/symbol/kyth"
"2774","Nuveen Premium Income Municipal Fund IV, Inc.","1","0.9","524395257","n/a","n/a","NPT","Public","NYSE","12","1993","http://www.nasdaq.com/symbol/npt"
"2775","Libbey, Inc.","1","0.9","524108707","Capital Goods","Industrial Machinery/Components","LBY","Public","AMEX","25","1993","http://www.nasdaq.com/symbol/lby"
"2776","Del Frisco's Restaurant Group, Inc.","1","0.9","523244727","Consumer Services","Restaurants","DFRG","Public","NASDAQ","22","0000","http://www.nasdaq.com/symbol/dfrg"
"2777","National Presto Industries, Inc.","1","0.9","522675579","Capital Goods","Ordnance And Accessories","NPK","Public","NYSE","76","0000","http://www.nasdaq.com/symbol/npk"
"2778","Resources Connection, Inc.","1","0.9","522587639","Miscellaneous","Business Services","RECN","Public","NASDAQ","13","2000","http://www.nasdaq.com/symbol/recn"
"2779","Constant Contact, Inc.","1","0.9","522073536","Technology","Advertising","CTCT","Public","NASDAQ","17","2007","http://www.nasdaq.com/symbol/ctct"
"2780","Cardiovascular Systems, Inc.","1","0.9","521226788","Health Care","Medical/Dental Instruments","CSII","Public","NASDAQ","22","1981","http://www.nasdaq.com/symbol/csii"
"2781","US Ecology, Inc.","1","0.9","521012877","Public Utilities","Environmental Services","ECOL","Public","NASDAQ","28","0000","http://www.nasdaq.com/symbol/ecol"
"2782","NL Industries, Inc.","1","0.9","520270370","Basic Industries","Major Chemicals","NL","Public","NYSE","11","0000","http://www.nasdaq.com/symbol/nl"
"2783","Gafisa SA","1","0.9","520112945","Basic Industries","Homebuilding","GFA","Public","NYSE","2","2007","http://www.nasdaq.com/symbol/gfa"
"2784","PBF Energy Inc.","1","0.9","519977550","Energy","Integrated oil Companies","PBF","Public","NYSE","22","2004","http://www.nasdaq.com/symbol/pbf"
"2785","Alamo Group, Inc.","1","0.9","519896924","Capital Goods","Industrial Machinery/Components","ALG","Public","NYSE","43","1993","http://www.nasdaq.com/symbol/alg"
"2786","RAIT Financial Trust","1","0.9","519806173","Consumer Services","Real Estate Investment Trusts","RAS","Public","NYSE","7","1998","http://www.nasdaq.com/symbol/ras"
"2787","Photronics, Inc.","1","0.9","519445460","Technology","Semiconductors","PLAB","Public","NASDAQ","9","1987","http://www.nasdaq.com/symbol/plab"
"2788","John Hancock Preferred Income Fund","1","0.9","519322288","n/a","n/a","HPI","Public","NYSE","20","2002","http://www.nasdaq.com/symbol/hpi"
"2789","Ignite Restaurant Group, Inc.","1","0.9","518655172","Consumer Services","Restaurants","IRG","Public","NASDAQ","20","0000","http://www.nasdaq.com/symbol/irg"
"2790","ePlus inc.","1","0.9","518122072","Technology","Retail: Computer Software & Peripheral Equipment","PLUS","Public","NASDAQ","64","1996","http://www.nasdaq.com/symbol/plus"
"2791","GP Strategies Corporation","1","0.9","517415836","Consumer Services","Other Consumer Services","GPX","Public","NYSE","27","0000","http://www.nasdaq.com/symbol/gpx"
"2792","Nuveen Quality Preferred Income Fund","1","0.9","517307584","n/a","n/a","JTP","Public","NYSE","8","2002","http://www.nasdaq.com/symbol/jtp"
"2793","Nuveen Dividend Advantage Municipal Fund","1","0.9","517139992","n/a","n/a","NAD","Public","NYSE","13","1999","http://www.nasdaq.com/symbol/nad"
"2794","Nuveen Dividend Advantage Municipal Fund 3","1","0.9","517120358","n/a","n/a","NZF","Public","AMEX","13","2007","http://www.nasdaq.com/symbol/nzf"
"2795","RDA Microelectronics, Inc.","1","0.9","516334070","Technology","Semiconductors","RDA","Public","NASDAQ","11","1990","http://www.nasdaq.com/symbol/rda"
"2796","Era Group, Inc.","1","0.9","515803109","Transportation","Transportation Services","ERA","Public","NYSE","26","0000","http://www.nasdaq.com/symbol/era"
"2797","MFC Industrial Ltd.","1","0.9","515429518","Finance","Investment Bankers/Brokers/Service","MIL","Public","NYSE","8","0000","http://www.nasdaq.com/symbol/mil"
"2798","THL Credit, Inc.","1","0.9","515359070","n/a","n/a","TCRD","Public","NASDAQ","15","2010","http://www.nasdaq.com/symbol/tcrd"
